Reactor name,Reactor type,Estimated burnup,e. U235,SFCompo sample ref,Measurement type,Sample identifier,Item,Z,A,I,Value,Unit,Concentration,Concentration Unit,Sigma,Uncertainty
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Cs134,55,134,0,0.00000645,mol/molUf,,,1,4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Cs134,55,134,0,0.003599,mg/gUi,0.003599,mg/gUi,1,4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Cs137,55,137,0,0.00154,mol/molUf,,,1,4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Cs137,55,137,0,0.8786,mg/gUi,0.8786,mg/gUi,1,4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Eu151,63,151,0,0.000002308,mol/molUf,,,1,3.8 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Eu151,63,151,0,0.001451,mg/gUi,0.001451,mg/gUi,1,3.8 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Eu153,63,153,0,0.0001548,mol/molUf,,,1,2.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Eu153,63,153,0,0.09863,mg/gUi,0.09863,mg/gUi,1,2.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Eu154,63,154,0,0.0000156,mol/molUf,,,1,4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Eu154,63,154,0,0.01,mg/gUi,0.01,mg/gUi,1,4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Eu155,63,155,0,0.00000269,mol/molUf,,,1,6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Eu155,63,155,0,0.001736,mg/gUi,0.001736,mg/gUi,1,6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd152,64,152,0,0.00005965,mol/molUf,,,1,4.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd152,64,152,0,0.03776,mg/gUi,0.03776,mg/gUi,1,4.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd154,64,154,0,0.001397,mol/molUf,,,1,2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd154,64,154,0,0.8959,mg/gUi,0.8959,mg/gUi,1,2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd155,64,155,0,0.00002028,mol/molUf,,,1,8.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd155,64,155,0,0.01309,mg/gUi,0.01309,mg/gUi,1,8.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd156,64,156,0,0.02677,mol/molUf,,,1,1.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd156,64,156,0,17.39,mg/gUi,17.39,mg/gUi,1,1.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd157,64,157,0,0.00001072,mol/molUf,,,1,6.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd157,64,157,0,0.007009,mg/gUi,0.007009,mg/gUi,1,6.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd158,64,158,0,0.03241,mol/molUf,,,1,1.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd158,64,158,0,21.32,mg/gUi,21.32,mg/gUi,1,1.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd160,64,160,0,0.01704,mol/molUf,,,1,1.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Gd160,64,160,0,11.35,mg/gUi,11.35,mg/gUi,1,1.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Mo95,42,95,0,0.00177,mol/molUf,,,1,3.9 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Mo95,42,95,0,0.7002,mg/gUi,0.7002,mg/gUi,1,3.9 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd142,60,142,0,0.0000315,mol/molUf,,,1,0.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd142,60,142,0,0.01863,mg/gUi,0.01863,mg/gUi,1,0.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd143,60,143,0,0.001225,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd143,60,143,0,0.7295,mg/gUi,0.7295,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd144,60,144,0,0.001778,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd144,60,144,0,1.066,mg/gUi,1.066,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd145,60,145,0,0.0009669,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd145,60,145,0,0.5838,mg/gUi,0.5838,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd146,60,146,0,0.0009606,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd146,60,146,0,0.584,mg/gUi,0.584,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd148,60,148,0,0.0005154,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd148,60,148,0,0.3176,mg/gUi,0.3176,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd150,60,150,0,0.0002503,mol/molUf,,,1,0.7 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Nd150,60,150,0,0.1563,mg/gUi,0.1563,mg/gUi,1,0.7 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pm147,61,147,0,0.0000175,mol/molUf,,,1,5 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pm147,61,147,0,0.01071,mg/gUi,0.01071,mg/gUi,1,5 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu238,94,238,0,0.0001291,mol/molUf,,,1,0.5 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu238,94,238,0,0.1279,mg/gUi,0.1279,mg/gUi,1,0.5 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu239,94,239,0,0.005827,mol/molUf,,,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu239,94,239,0,5.799,mg/gUi,5.799,mg/gUi,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu240,94,240,0,0.002325,mol/molUf,,,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu240,94,240,0,2.324,mg/gUi,2.324,mg/gUi,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu241,94,241,0,0.0007413,mol/molUf,,,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu241,94,241,0,0.7439,mg/gUi,0.7439,mg/gUi,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu242,94,242,0,0.0003517,mol/molUf,,,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Pu242,94,242,0,0.3544,mg/gUi,0.3544,mg/gUi,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Rh103,45,103,0,0.001037,mol/molUf,,,1,2.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Rh103,45,103,0,0.4448,mg/gUi,0.4448,mg/gUi,1,2.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Ru101,44,101,0,0.001648,mol/molUf,,,1,3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Ru101,44,101,0,0.6931,mg/gUi,0.6931,mg/gUi,1,3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm147,62,147,0,0.0004006,mol/molUf,,,1,2.1 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm147,62,147,0,0.2452,mg/gUi,0.2452,mg/gUi,1,2.1 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm148,62,148,0,0.0001858,mol/molUf,,,1,2.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm148,62,148,0,0.1145,mg/gUi,0.1145,mg/gUi,1,2.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm149,62,149,0,0.000005097,mol/molUf,,,1,3.7 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm149,62,149,0,0.003163,mg/gUi,0.003163,mg/gUi,1,3.7 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm150,62,150,0,0.0003785,mol/molUf,,,1,2.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm150,62,150,0,0.2364,mg/gUi,0.2364,mg/gUi,1,2.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm151,62,151,0,0.00001788,mol/molUf,,,1,2.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm151,62,151,0,0.01124,mg/gUi,0.01124,mg/gUi,1,2.6 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm152,62,152,0,0.0001454,mol/molUf,,,1,1.9 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm152,62,152,0,0.09203,mg/gUi,0.09203,mg/gUi,1,1.9 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm154,62,154,0,0.00006609,mol/molUf,,,1,2.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Sm154,62,154,0,0.04238,mg/gUi,0.04238,mg/gUi,1,2.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Tc99,43,99,0,0.001238,mol/molUf,,,1,3.1 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,Tc99,43,99,0,0.5104,mg/gUi,0.5104,mg/gUi,1,3.1 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,U,92,0,0,0.9907,mol/molUi,,,,
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,U234,92,234,0,0.0001699,mol/molUf,,,1,1.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,U234,92,234,0,0.1656,mg/gUi,0.1656,mg/gUi,1,1.4 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,U235,92,235,0,0.01123,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,U235,92,235,0,10.99,mg/gUi,10.99,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,U236,92,236,0,0.003799,mol/molUf,,,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,U236,92,236,0,3.733,mg/gUi,3.733,mg/gUi,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,U238,92,238,0,0.9848,mol/molUf,,,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Isotopic Concentration,GdT,U238,92,238,0,976,mg/gUi,976,mg/gUi,1,0.2 %
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Other,GdT,Effective Nd148 Yield,,,,1.716,%,,,,
Fukushima-Daini-1,BWR,27.89 GW*d/tUi,3 wt%,FDN-1|2F1ZN2|C2|GdT,Other,GdT,FIMA(%),,,,2.889,%,,,,
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd142,60,142,0,0.0000567,mol/molUf,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd142,60,142,0,0.0319,mg/gUi,0.0319,mg/gUi,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd143,60,143,0,0.001846,mol/molUf,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd143,60,143,0,1.046,mg/gUi,1.046,mg/gUi,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd144,60,144,0,0.003506,mol/molUf,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd144,60,144,0,2,mg/gUi,2,mg/gUi,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd145,60,145,0,0.001688,mol/molUf,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd145,60,145,0,0.9696,mg/gUi,0.9696,mg/gUi,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd146,60,146,0,0.001734,mol/molUf,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd146,60,146,0,1.003,mg/gUi,1.003,mg/gUi,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd148,60,148,0,0.0008921,mol/molUf,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd148,60,148,0,0.523,mg/gUi,0.523,mg/gUi,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd150,60,150,0,0.000404,mol/molUf,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Nd150,60,150,0,0.2401,mg/gUi,0.2401,mg/gUi,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu,94,0,0,0.008675,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu238,94,238,0,0.0002195,mol/molUf,,,1,0.5 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu238,94,238,0,0.207,mg/gUi,0.207,mg/gUi,1,0.5 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu239,94,239,0,0.004272,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu239,94,239,0,4.045,mg/gUi,4.045,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu240,94,240,0,0.002557,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu240,94,240,0,2.431,mg/gUi,2.431,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu241,94,241,0,0.001002,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu241,94,241,0,0.9566,mg/gUi,0.9566,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu242,94,242,0,0.0006246,mol/molUf,,,1,0.3 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,Pu242,94,242,0,0.5988,mg/gUi,0.5988,mg/gUi,1,0.3 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,U,92,0,0,0.9423,mol/molUi,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,U234,92,234,0,0.0003,mol/molUf,,,1,1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,U234,92,234,0,0.2781,mg/gUi,0.2781,mg/gUi,1,1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,U235,92,235,0,0.0103,mol/molUf,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,U235,92,235,0,9.589,mg/gUi,9.589,mg/gUi,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,U236,92,236,0,0.007,mol/molUf,,,1,2 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,U236,92,236,0,6.545,mg/gUi,6.545,mg/gUi,1,2 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,U238,92,238,0,0.9824,mol/molUf,,,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Isotopic Concentration,UB,U238,92,238,0,926.3,mg/gUi,926.3,mg/gUi,1,0.1 %
Fukushima-Daini-1,BWR,47.49 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UB,Other,UB,Effective Nd148 Yield,,,,1.696,%,,,1,0.1 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Ag109,47,109,0,0.0001026,mol/molUf,,,1,2.1 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Ag109,47,109,0,0.04656,mg/gUi,0.04656,mg/gUi,1,2.1 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Cs133,55,133,0,0.002451,mol/molUf,,,1,3.8 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Cs133,55,133,0,1.357,mg/gUi,1.357,mg/gUi,1,3.8 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Cs134,55,134,0,0.0000101,mol/molUf,,,1,4 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Cs134,55,134,0,0.005635,mg/gUi,0.005635,mg/gUi,1,4 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Cs137,55,137,0,0.00218,mol/molUf,,,1,4 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Cs137,55,137,0,1.244,mg/gUi,1.244,mg/gUi,1,4 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Eu151,63,151,0,0.000002122,mol/molUf,,,1,1.4 %
Fukushima-Daini-1,BWR,38.15 GW*d/tUi,4.9 wt%,FDN-1|2F1ZN2|C3|UT,Isotopic Concentration,UT,Eu151,63,151,0,0.001334,mg/gUi,0.001334,mg/gUi,1,1.4 %
