Reactor name,Reactor type,Estimated burnup,e. U235,SFCompo sample ref,Measurement type,Sample identifier,Item,Z,A,I,Value,Unit,Concentration,Concentration Unit,Sigma,Uncertainty
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Nd142,60,142,0,0.0191,mg/gFueli,0.02167,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Nd143,60,143,0,0.93,mg/gFueli,1.055,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Nd144,60,144,0,1.12,mg/gFueli,1.271,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Nd145,60,145,0,0.703,mg/gFueli,0.7975,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Nd146,60,146,0,0.709,mg/gFueli,0.8043,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Nd148,60,148,0,0.408,mg/gFueli,0.4628,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Nd150,60,150,0,0.261,mg/gFueli,0.2961,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Pu238,94,238,0,1.08,mg/gFueli,1.225,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Pu239,94,239,0,14.4,mg/gFueli,16.34,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Pu240,94,240,0,13.1,mg/gFueli,14.86,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Pu241,94,241,0,4.79,mg/gFueli,5.434,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,Pu242,94,242,0,3.53,mg/gFueli,4.004,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,U234,92,234,0,0.0822,mg/gFueli,0.09325,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,U235,92,235,0,1.08,mg/gFueli,1.225,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,U236,92,236,0,0.225,mg/gFueli,0.2552,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Isotopic Concentration,BM4D,U238,92,238,0,788,mg/gFueli,893.9,mg/gUi,,
Beznau-1,PWR,37.9 GW*d/tHMi,0.237 wt%,BEZ-1|M109|B6|BM4D,Other,BM4D,Burnup %FIMA,,,,4.29,,,,,
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Ag109,47,109,0,0.141,mg/gFueli,0.1599,mg/gUi,2,7.48 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Am241,95,241,0,1.68,mg/gFueli,1.906,mg/gUi,2,34.65 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Am242m,95,242,1,0.022,mg/gFueli,0.02496,mg/gUi,2,35.4 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Am243,95,243,0,0.727,mg/gFueli,0.8247,mg/gUi,2,35.54 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Ce144,58,144,0,0.00863,mg/gFueli,0.009790,mg/gUi,2,9.99 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Cm244,96,244,0,0.278,mg/gFueli,0.3154,mg/gUi,2,2.8 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Cm245,96,245,0,0.0297,mg/gFueli,0.03369,mg/gUi,2,4.21 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Cm246,96,246,0,0.00241,mg/gFueli,0.002734,mg/gUi,2,8.89 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Cs133,55,133,0,1.08,mg/gFueli,1.225,mg/gUi,2,4.37 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Cs134,55,134,0,0.0323,mg/gFueli,0.03664,mg/gUi,2,4.05 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Cs135,55,135,0,0.858,mg/gFueli,0.9733,mg/gUi,2,4.21 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Cs137,55,137,0,1.1,mg/gFueli,1.248,mg/gUi,2,4.54 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Eu151,63,151,0,0.00083,mg/gFueli,0.0009415,mg/gUi,2,5.69 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Eu153,63,153,0,0.152,mg/gFueli,0.1724,mg/gUi,2,1.48 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Eu154,63,154,0,0.0321,mg/gFueli,0.03641,mg/gUi,2,1.99 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Eu155,63,155,0,0.00754,mg/gFueli,0.008553,mg/gUi,2,5.16 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Gd154,64,154,0,0.0143,mg/gFueli,0.01622,mg/gUi,2,1.17 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Gd155,64,155,0,0.00439,mg/gFueli,0.004980,mg/gUi,2,3.74 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Gd156,64,156,0,0.0982,mg/gFueli,0.1114,mg/gUi,2,0.65 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Gd158,64,158,0,0.0303,mg/gFueli,0.03437,mg/gUi,2,1.28 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Gd160,64,160,0,0.00256,mg/gFueli,0.002904,mg/gUi,2,3.59 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,I129,53,129,0,0.0834,mg/gFueli,0.09461,mg/gUi,2,22.33 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Mo95,42,95,0,0.627,mg/gFueli,0.7113,mg/gUi,2,3.87 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Nd142,60,142,0,0.00934,mg/gFueli,0.01060,mg/gUi,2,5.06 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Nd143,60,143,0,0.638,mg/gFueli,0.7237,mg/gUi,2,5.29 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Nd144,60,144,0,0.829,mg/gFueli,0.9404,mg/gUi,2,4.69 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Nd145,60,145,0,0.535,mg/gFueli,0.6069,mg/gUi,2,4.67 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Nd146,60,146,0,0.552,mg/gFueli,0.6262,mg/gUi,2,5.04 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Nd148,60,148,0,0.341,mg/gFueli,0.3868,mg/gUi,2,4.89 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Nd150,60,150,0,0.198,mg/gFueli,0.2246,mg/gUi,2,5.62 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Np237,93,237,0,0.125,mg/gFueli,0.1418,mg/gUi,2,1.85 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Pm147,61,147,0,0.0532,mg/gFueli,0.06035,mg/gUi,2,14.1 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Pu238,94,238,0,0.782,mg/gFueli,0.8871,mg/gUi,2,7.47 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Pu239,94,239,0,13.3,mg/gFueli,15.09,mg/gUi,2,0.96 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Pu240,94,240,0,10.9,mg/gFueli,12.36,mg/gUi,2,0.97 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Pu241,94,241,0,4.56,mg/gFueli,5.173,mg/gUi,2,0.92 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Pu242,94,242,0,2.38,mg/gFueli,2.700,mg/gUi,2,0.94 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Rh103,45,103,0,0.728,mg/gFueli,0.8258,mg/gUi,2,3.84 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Ru101,44,101,0,0.784,mg/gFueli,0.8894,mg/gUi,2,4.74 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Ru106,44,106,0,0.16,mg/gFueli,0.1815,mg/gUi,2,8.53 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Sb125,51,125,0,0.00643,mg/gFueli,0.007294,mg/gUi,2,3.91 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Sm147,62,147,0,0.202,mg/gFueli,0.2291,mg/gUi,2,1.65 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Sm148,62,148,0,0.146,mg/gFueli,0.1656,mg/gUi,2,1.53 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Sm149,62,149,0,0.00466,mg/gFueli,0.005286,mg/gUi,2,5.37 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Sm150,62,150,0,0.282,mg/gFueli,0.3199,mg/gUi,2,1.38 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Sm151,62,151,0,0.0243,mg/gFueli,0.02757,mg/gUi,2,1.83 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Sm152,62,152,0,0.139,mg/gFueli,0.1577,mg/gUi,2,1.8 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Sm154,62,154,0,0.0626,mg/gFueli,0.07101,mg/gUi,2,1.91 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Sr90,38,90,0,0.233,mg/gFueli,0.2643,mg/gUi,2,3.1 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,Tc99,43,99,0,0.676,mg/gFueli,0.7668,mg/gUi,2,4.51 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,U234,92,234,0,0.0495,mg/gFueli,0.05615,mg/gUi,2,13.33 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,U235,92,235,0,0.956,mg/gFueli,1.084,mg/gUi,2,4.41 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,U236,92,236,0,0.209,mg/gFueli,0.2371,mg/gUi,2,15.89 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Isotopic Concentration,BM6,U238,92,238,0,798,mg/gFueli,905.2,mg/gUi,2,1.53 %
Beznau-1,PWR,39.6 GW*d/tHMi,0.231 wt%,BEZ-1|M308|K7|BM6,Other,BM6,Burnup %FIMA,,,,3.69,,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Am241/Am,95,241,0,0.64194,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Am243/Am,95,243,0,0.35806,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Ce140/Ce,58,140,0,0.52571,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Ce142/Ce,58,142,0,0.47229,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Ce144/Ce,58,144,0,0.002,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Cs133/Cs,55,133,0,0.3894,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Cs134/Cs,55,134,0,0.01105,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Cs135/Cs,55,135,0,0.2426,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Cs137/Cs,55,137,0,0.35694,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Eu151/Eu,63,151,0,0.00924,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Eu153/Eu,63,153,0,0.81113,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Eu154/Eu,63,154,0,0.14792,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Eu155/Eu,63,155,0,0.03171,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Gd154/Gd,64,154,0,0.09033,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Gd155/Gd,64,155,0,0.02777,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Gd156/Gd,64,156,0,0.67939,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Gd158/Gd,64,158,0,0.18261,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Gd160/Gd,64,160,0,0.0199,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Nd142/Nd,60,142,0,0.00521,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Nd143/Nd,60,143,0,0.20749,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Nd144/Nd,60,144,0,0.27232,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Nd145/Nd,60,145,0,0.16607,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Nd146/Nd,60,146,0,0.17685,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Nd148/Nd,60,148,0,0.10678,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Nd150/Nd,60,150,0,0.06528,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Pu238/Pu,94,238,0,0.031556,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Pu239/Pu,94,239,0,0.351648,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Pu240/Pu,94,240,0,0.35018,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Pu241/Pu,94,241,0,0.148393,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Pu242/Pu,94,242,0,0.118223,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Sm147/Sm,62,147,0,0.22395,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Sm148/Sm,62,148,0,0.1825,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Sm149/Sm,62,149,0,0.00564,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Sm150/Sm,62,150,0,0.33797,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Sm151/Sm,62,151,0,0.02152,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Sm152/Sm,62,152,0,0.15384,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,Sm154/Sm,62,154,0,0.07459,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,U234/U,92,234,0,0.00009,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,U235/U,92,235,0,0.001014,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,U236/U,92,236,0,0.000306,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Atom Ratio,BM1,U238/U,92,238,0,0.99859,mol/mol,,,,
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Ag109,47,109,0,0.087,mg/gFueli,0.09869,mg/gUi,2,1.93 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Ag109,47,109,0,0.0895,mg/gFueli,0.1015,mg/gUi,2,16.64 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Am241,95,241,0,1.56,mg/gFueli,1.770,mg/gUi,2,3.56 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Am241,95,241,0,2.4,mg/gFueli,2.723,mg/gUi,2,19.72 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Am242m,95,242,1,0.0141,mg/gFueli,0.01599,mg/gUi,2,10.6 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Am242m,95,242,1,0.0161,mg/gFueli,0.01826,mg/gUi,2,20.71 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Am243,95,243,0,0.984,mg/gFueli,1.116,mg/gUi,2,3.56 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Am243,95,243,0,1.12,mg/gFueli,1.271,mg/gUi,2,20.1 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Ce144,58,144,0,0.000751,mg/gFueli,0.0008519,mg/gUi,2,10.73 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Ce144,58,144,0,0.00802,mg/gFueli,0.009098,mg/gUi,2,9.02 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cm242,96,242,0,0.000301,mg/gFueli,0.0003415,mg/gUi,2,3.5 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cm243,96,243,0,0.00791,mg/gFueli,0.008973,mg/gUi,2,6.46 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cm244,96,244,0,0.458,mg/gFueli,0.5195,mg/gUi,2,2.61 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cm244,96,244,0,0.535,mg/gFueli,0.6069,mg/gUi,2,1.8 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cm245,96,245,0,0.0588,mg/gFueli,0.06670,mg/gUi,2,2.93 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cm245,96,245,0,0.0644,mg/gFueli,0.07305,mg/gUi,2,5.39 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cm246,96,246,0,0.00651,mg/gFueli,0.007385,mg/gUi,2,3.63 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cm246,96,246,0,0.00702,mg/gFueli,0.007963,mg/gUi,2,20.1 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cs133,55,133,0,1.32,mg/gFueli,1.497,mg/gUi,2,1.99 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cs133,55,133,0,1.42,mg/gFueli,1.611,mg/gUi,2,4.12 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cs134,55,134,0,0.0189,mg/gFueli,0.02144,mg/gUi,2,4.55 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cs134,55,134,0,0.0374,mg/gFueli,0.04243,mg/gUi,2,2.04 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cs135,55,135,0,0.845,mg/gFueli,0.9586,mg/gUi,2,1.99 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cs135,55,135,0,0.928,mg/gFueli,1.053,mg/gUi,2,4.2 %
Beznau-1,PWR,47 GW*d/tHMi,0.237 wt%,BEZ-1|M109|D3|BM1,Isotopic Concentration,BM1,Cs137,55,137,0,1.36,mg/gFueli,1.543,mg/gUi,2,1.96 %
